make_model,hp_kW,km,age,Gearing_Type,Gears,Fuel,price
9229,Opel Corsa,51.0,46648.0,2.0,Manual,5.0,Benzine,8430
9230,Opel Corsa,51.0,52535.0,2.0,Manual,5.0,Benzine,8450
9231,Opel Corsa,51.0,49000.0,2.0,Manual,5.0,Benzine,8400
9232,Opel Corsa,51.0,33000.0,2.0,Manual,5.0,Benzine,8450
9233,Opel Corsa,51.0,7275.0,2.0,Manual,5.0,Benzine,8450
9234,Opel Corsa,66.0,41140.0,1.0,Manual,5.0,Benzine,8400
9235,Opel Corsa,51.0,39990.0,2.0,Manual,5.0,Benzine,8399
9236,Opel Corsa,51.0,28456.0,2.0,Manual,5.0,Benzine,8399
9237,Opel Corsa,66.0,27470.0,1.0,Manual,5.0,Benzine,8490
9238,Opel Corsa,51.0,47900.0,2.0,Manual,5.0,Benzine,8399
9239,Opel Corsa,51.0,14500.0,2.0,Manual,5.0,Benzine,8399
9240,Opel Corsa,66.0,30000.0,2.0,Manual,5.0,Benzine,8400
9241,Opel Corsa,66.0,23225.0,1.0,Manual,5.0,Benzine,8490
9242,Opel Corsa,66.0,11144.0,1.0,Manual,5.0,Benzine,8490
9243,Opel Corsa,66.0,27806.0,1.0,Manual,5.0,Benzine,8490
9244,Opel Corsa,66.0,27470.0,1.0,Manual,5.0,Benzine,8490
9245,Opel Corsa,66.0,23225.0,1.0,Manual,5.0,Benzine,8490
9246,Opel Corsa,66.0,26987.0,1.0,Manual,5.0,Benzine,8490
9247,Opel Corsa,66.0,29446.0,1.0,Manual,5.0,Benzine,8490
9248,Opel Corsa,51.0,46500.0,2.0,Manual,5.0,Benzine,8490
9249,Opel Corsa,66.0,32084.0,2.0,Manual,5.0,Benzine,8490
9250,Opel Corsa,66.0,20768.0,1.0,Manual,5.0,Benzine,8490
9251,Opel Corsa,66.0,11528.0,1.0,Manual,5.0,Benzine,8490
9252,Opel Corsa,66.0,27806.0,1.0,Manual,5.0,Benzine,8490
9253,Opel Corsa,66.0,26987.0,1.0,Manual,5.0,Benzine,8490
9254,Opel Corsa,66.0,34592.0,1.0,Manual,5.0,Benzine,8490
9255,Opel Corsa,66.0,33321.0,1.0,Manual,5.0,Benzine,8490
9256,Opel Corsa,66.0,34164.0,2.0,Manual,5.0,Benzine,8490
9257,Opel Corsa,66.0,10761.0,2.0,Manual,5.0,Benzine,8091
9258,Opel Corsa,51.0,52200.0,2.0,Manual,5.0,Benzine,7990
9259,Opel Corsa,51.0,30602.0,1.0,Manual,5.0,Benzine,7990
9260,Opel Corsa,66.0,10761.0,2.0,Manual,5.0,Benzine,8091
9261,Opel Corsa,66.0,10761.0,2.0,Manual,5.0,Benzine,8091
9262,Opel Corsa,51.0,45000.0,2.0,Manual,5.0,Benzine,8000
9263,Opel Corsa,51.0,60000.0,2.0,Manual,5.0,Benzine,8000
9264,Opel Corsa,51.0,63000.0,2.0,Manual,5.0,Benzine,7990
9265,Opel Corsa,51.0,30602.0,1.0,Manual,5.0,Benzine,7990
9266,Opel Corsa,51.0,23831.0,2.0,Manual,5.0,Benzine,7990
9267,Opel Corsa,51.0,3950.0,2.0,Manual,5.0,Benzine,7990
9268,Opel Corsa,67.0,23656.0,1.0,Manual,5.0,Benzine,7990
9269,Opel Corsa,67.0,23656.0,1.0,Manual,5.0,Benzine,7990
9270,Opel Corsa,67.0,23656.0,1.0,Manual,5.0,Benzine,7990
9271,Opel Corsa,51.0,32480.0,2.0,Manual,5.0,Benzine,7980
9272,Opel Corsa,51.0,57000.0,2.0,Manual,5.0,Benzine,7980
9273,Opel Corsa,66.0,10.0,0.0,Automatic,6.0,Benzine,14213
9274,Opel Corsa,51.0,12961.0,2.0,Manual,5.0,Benzine,8380
9275,Opel Corsa,66.0,317000.0,2.0,Manual,5.0,Benzine,8350
9276,Opel Corsa,66.0,10.0,0.0,Automatic,6.0,Benzine,14213
9277,Opel Corsa,66.0,10.0,0.0,Automatic,6.0,Benzine,14213
9278,Opel Corsa,66.0,10.0,0.0,Automatic,6.0,Benzine,14213
9279,Opel Corsa,66.0,10.0,0.0,Automatic,6.0,Benzine,14213
9280,Opel Corsa,66.0,10.0,0.0,Automatic,6.0,Benzine,14213
9281,Opel Corsa,51.0,58912.0,2.0,Manual,5.0,Benzine,8300
9282,Opel Corsa,66.0,42471.0,2.0,Manual,5.0,Benzine,8300
9283,Opel Corsa,51.0,53522.0,2.0,Manual,5.0,Benzine,8300
9284,Opel Corsa,51.0,60386.0,2.0,Manual,5.0,Benzine,8300
9285,Opel Corsa,51.0,59217.0,2.0,Manual,5.0,Benzine,8300
9286,Opel Corsa,51.0,51318.0,2.0,Manual,5.0,Benzine,8300
9287,Opel Corsa,51.0,10000.0,2.0,Manual,5.0,Benzine,8300
9288,Opel Corsa,51.0,53390.0,2.0,Manual,5.0,Benzine,8300
9289,Opel Corsa,66.0,18214.0,2.0,Manual,5.0,Benzine,8300
9290,Opel Corsa,66.0,43657.0,2.0,Manual,5.0,Benzine,8300
9291,Opel Corsa,51.0,50000.0,2.0,Manual,5.0,Benzine,8300
9292,Opel Corsa,51.0,18300.0,2.0,Manual,5.0,Benzine,8300
9293,Opel Corsa,66.0,42323.0,1.0,Manual,5.0,Benzine,8300
9294,Opel Corsa,66.0,44109.0,1.0,Manual,5.0,Benzine,8300
9295,Opel Corsa,51.0,47140.0,2.0,Manual,5.0,Benzine,8300
9296,Opel Corsa,51.0,45421.0,2.0,Manual,5.0,Benzine,8300
9297,Opel Corsa,66.0,10.0,0.0,Automatic,6.0,Benzine,14213
9298,Opel Corsa,66.0,41585.0,2.0,Manual,5.0,Benzine,8299
9299,Opel Corsa,66.0,10.0,0.0,Automatic,6.0,Benzine,14000
9300,Opel Corsa,66.0,10.0,0.0,Automatic,6.0,Benzine,14213
9301,Opel Corsa,66.0,10.0,0.0,Automatic,6.0,Benzine,14213
9302,Opel Corsa,66.0,7600.0,1.0,Automatic,6.0,Benzine,14150
9303,Opel Corsa,66.0,10.0,0.0,Automatic,6.0,Benzine,14213
9304,Opel Corsa,66.0,15545.0,1.0,Automatic,6.0,Benzine,13999
9305,Opel Corsa,66.0,34826.0,2.0,Manual,5.0,Benzine,8299
9306,Opel Corsa,66.0,8205.0,1.0,Automatic,6.0,Benzine,13999
9307,Opel Corsa,66.0,2500.0,0.0,Automatic,6.0,Benzine,13999
9308,Opel Corsa,66.0,12780.0,1.0,Automatic,6.0,Benzine,13999
9309,Opel Corsa,66.0,15015.0,2.0,Automatic,6.0,Benzine,13990
9310,Opel Corsa,66.0,13875.0,1.0,Automatic,6.0,Benzine,13999
9311,Opel Corsa,66.0,3700.0,1.0,Automatic,6.0,Benzine,13999
9312,Opel Corsa,66.0,4100.0,1.0,Automatic,5.0,Benzine,13990
9313,Opel Corsa,66.0,12500.0,1.0,Automatic,6.0,Benzine,13990
9314,Opel Corsa,66.0,20300.0,1.0,Automatic,6.0,Benzine,13990
9315,Opel Corsa,66.0,9500.0,1.0,Automatic,6.0,Benzine,13990
9316,Opel Corsa,66.0,15150.0,1.0,Automatic,6.0,Benzine,13990
9317,Opel Corsa,66.0,4025.0,1.0,Automatic,6.0,Benzine,13990
9318,Opel Corsa,66.0,2159.0,0.0,Automatic,6.0,Benzine,13990
9319,Opel Corsa,66.0,19500.0,1.0,Automatic,5.0,Benzine,13990
9320,Opel Corsa,66.0,14205.0,1.0,Automatic,5.0,Benzine,13990
9321,Opel Corsa,66.0,5310.0,1.0,Automatic,6.0,Benzine,13990
9322,Opel Corsa,66.0,13307.0,1.0,Automatic,6.0,Benzine,13990
9323,Opel Corsa,66.0,7070.0,1.0,Automatic,6.0,Benzine,13990
9324,Opel Corsa,66.0,10.0,1.0,Automatic,6.0,Benzine,13990
9325,Opel Corsa,66.0,1200.0,1.0,Automatic,6.0,Benzine,13990
9326,Opel Corsa,66.0,44096.0,1.0,Automatic,6.0,Benzine,13990
9327,Opel Corsa,66.0,5200.0,1.0,Automatic,6.0,Benzine,13990
9328,Opel Corsa,66.0,23384.0,1.0,Automatic,6.0,Benzine,13990
9329,Opel Corsa,66.0,18000.0,1.0,Automatic,6.0,Benzine,13990
9330,Opel Corsa,66.0,9090.0,1.0,Automatic,6.0,Benzine,13990
9331,Opel Corsa,66.0,26984.0,1.0,Automatic,6.0,Benzine,13990
9332,Opel Corsa,66.0,15500.0,1.0,Automatic,6.0,Benzine,13990
9333,Opel Corsa,66.0,30856.0,2.0,Automatic,6.0,Benzine,13990
9334,Opel Corsa,66.0,12099.0,1.0,Automatic,6.0,Benzine,13990
9335,Opel Corsa,66.0,35.0,0.0,Automatic,5.0,Benzine,13990
9336,Opel Corsa,66.0,51.0,1.0,Automatic,6.0,Benzine,13990
9337,Opel Corsa,66.0,51.0,1.0,Automatic,6.0,Benzine,13990
9338,Opel Corsa,66.0,10000.0,1.0,Automatic,6.0,Benzine,13990
9339,Opel Corsa,66.0,5900.0,1.0,Automatic,6.0,Benzine,13990
9340,Opel Corsa,66.0,1839.0,1.0,Automatic,6.0,Benzine,13990
9341,Opel Corsa,66.0,11600.0,1.0,Automatic,6.0,Benzine,13990
9342,Opel Corsa,66.0,10000.0,1.0,Automatic,6.0,Benzine,13980
9343,Opel Corsa,66.0,8390.0,1.0,Automatic,6.0,Benzine,13980
9344,Opel Corsa,66.0,19900.0,1.0,Automatic,6.0,Benzine,13980
9345,Opel Corsa,66.0,10350.0,1.0,Automatic,6.0,Benzine,13980
9346,Opel Corsa,66.0,5.0,0.0,Automatic,6.0,Benzine,13980
9347,Opel Corsa,66.0,12843.0,1.0,Automatic,6.0,Benzine,13960
9348,Opel Corsa,66.0,10300.0,1.0,Automatic,6.0,Benzine,13980
9349,Opel Corsa,66.0,8500.0,1.0,Automatic,6.0,Benzine,13980
9350,Opel Corsa,66.0,5100.0,1.0,Automatic,6.0,Benzine,13950
9351,Opel Corsa,66.0,19725.0,1.0,Automatic,6.0,Benzine,13950
9352,Opel Corsa,66.0,50.0,0.0,Automatic,6.0,Benzine,13950
9353,Opel Corsa,66.0,10210.0,1.0,Automatic,6.0,Benzine,13950
9354,Opel Corsa,66.0,4600.0,0.0,Automatic,6.0,Benzine,13950
9355,Opel Corsa,66.0,10000.0,0.0,Automatic,6.0,Benzine,13950
9356,Opel Corsa,66.0,8500.0,0.0,Automatic,6.0,Benzine,13950
9357,Opel Corsa,66.0,12010.0,1.0,Automatic,6.0,Benzine,13900
9358,Opel Corsa,66.0,12500.0,2.0,Automatic,6.0,Benzine,13900
9359,Opel Corsa,66.0,6900.0,0.0,Automatic,6.0,Benzine,13950
9360,Opel Corsa,66.0,8000.0,1.0,Automatic,5.0,Benzine,13950
9361,Opel Corsa,66.0,9800.0,1.0,Automatic,6.0,Benzine,13900
9362,Opel Corsa,66.0,8066.0,1.0,Automatic,6.0,Benzine,13900
9363,Opel Corsa,66.0,1500.0,0.0,Automatic,6.0,Benzine,13900
9364,Opel Corsa,66.0,9.0,0.0,Automatic,6.0,Benzine,13900
9365,Opel Corsa,66.0,7.0,0.0,Automatic,6.0,Benzine,13899
9366,Opel Corsa,55.0,24000.0,2.0,Manual,5.0,Benzine,8900
9367,Opel Corsa,51.0,22400.0,2.0,Manual,5.0,Benzine,8900
9368,Opel Corsa,66.0,42000.0,2.0,Manual,5.0,Benzine,8900
9369,Opel Corsa,55.0,17609.0,1.0,Manual,5.0,Benzine,8900
9370,Opel Corsa,66.0,43933.0,2.0,Manual,5.0,Benzine,8900
9371,Opel Corsa,66.0,35747.0,1.0,Manual,5.0,Benzine,8900
9372,Opel Corsa,51.0,33205.0,2.0,Manual,5.0,Benzine,8900
9373,Opel Corsa,66.0,43657.0,2.0,Manual,5.0,Benzine,8900
9374,Opel Corsa,66.0,42471.0,2.0,Manual,5.0,Benzine,8900
9375,Opel Corsa,66.0,42619.0,2.0,Manual,5.0,Benzine,8900
9376,Opel Corsa,66.0,14000.0,2.0,Manual,5.0,Benzine,8900
9377,Opel Corsa,66.0,45700.0,2.0,Manual,5.0,Benzine,8950
9378,Opel Corsa,51.0,47200.0,2.0,Manual,5.0,Benzine,8990
9379,Opel Corsa,51.0,11875.0,2.0,Manual,5.0,Benzine,8990
9380,Opel Corsa,51.0,21000.0,2.0,Manual,5.0,Benzine,8980
9381,Opel Corsa,66.0,36400.0,2.0,Manual,5.0,Benzine,8979
9382,Opel Corsa,51.0,25386.0,2.0,Manual,5.0,Benzine,8970
9383,Opel Corsa,51.0,66566.0,2.0,Manual,5.0,Benzine,8990
9384,Opel Corsa,66.0,12942.0,1.0,Manual,5.0,Benzine,8990
9385,Opel Corsa,66.0,15584.0,1.0,Manual,5.0,Benzine,8990
9386,Opel Corsa,51.0,25982.0,1.0,Manual,5.0,Benzine,8990
9387,Opel Corsa,51.0,26168.0,1.0,Manual,5.0,Benzine,8990
9388,Opel Corsa,51.0,25070.0,1.0,Manual,5.0,Benzine,8990
9389,Opel Corsa,51.0,29171.0,1.0,Manual,5.0,Benzine,8990
9390,Opel Corsa,51.0,24704.0,1.0,Manual,5.0,Benzine,8990
9391,Opel Corsa,51.0,29477.0,1.0,Manual,5.0,Benzine,8990
9392,Opel Corsa,51.0,25001.0,1.0,Manual,5.0,Benzine,8990
9393,Opel Corsa,51.0,26747.0,2.0,Manual,5.0,Benzine,8990
9394,Opel Corsa,66.0,41886.0,2.0,Manual,5.0,Benzine,8989
9395,Opel Corsa,51.0,16000.0,2.0,Manual,5.0,Benzine,8980
9396,Opel Corsa,51.0,29000.0,2.0,Manual,5.0,Benzine,8980
9397,Opel Corsa,66.0,35427.0,2.0,Manual,5.0,Benzine,8980
9398,Opel Corsa,51.0,16000.0,2.0,Manual,5.0,Benzine,8980
9399,Opel Corsa,66.0,17043.0,2.0,Manual,5.0,Benzine,8989
9400,Opel Corsa,51.0,26683.0,2.0,Manual,5.0,Benzine,8970
9401,Opel Corsa,51.0,8267.0,2.0,Manual,5.0,Benzine,8950
9402,Opel Corsa,66.0,41467.0,2.0,Manual,5.0,Benzine,8950
9403,Opel Corsa,51.0,60000.0,2.0,Manual,5.0,Benzine,8950
9404,Opel Corsa,66.0,74000.0,2.0,Manual,5.0,Benzine,8950
9405,Opel Corsa,66.0,74000.0,2.0,Manual,5.0,Benzine,8950
9406,Opel Corsa,66.0,72000.0,2.0,Manual,5.0,Benzine,8950
9407,Opel Corsa,66.0,72000.0,2.0,Manual,5.0,Benzine,8950
9408,Opel Corsa,66.0,72000.0,2.0,Manual,5.0,Benzine,8950
9409,Opel Corsa,66.0,43844.0,1.0,Manual,5.0,Benzine,8950
9410,Opel Corsa,66.0,72000.0,2.0,Manual,5.0,Benzine,8950
9411,Opel Corsa,51.0,40297.0,1.0,Manual,5.0,Benzine,8990
9412,Opel Corsa,66.0,13260.0,1.0,Manual,5.0,Benzine,8990
9413,Opel Corsa,66.0,72000.0,2.0,Manual,5.0,Benzine,8950
9414,Opel Corsa,66.0,74700.0,2.0,Manual,5.0,Benzine,8990
9415,Opel Corsa,66.0,65000.0,2.0,Manual,5.0,Benzine,8950
9416,Opel Corsa,66.0,72000.0,2.0,Manual,5.0,Benzine,8950
9417,Opel Corsa,66.0,71400.0,2.0,Manual,5.0,Benzine,8990
9418,Opel Corsa,66.0,74000.0,2.0,Manual,5.0,Benzine,8950
9419,Opel Corsa,66.0,59400.0,2.0,Manual,5.0,Benzine,8990
9420,Opel Corsa,66.0,74900.0,2.0,Manual,5.0,Benzine,8990
9421,Opel Corsa,66.0,24289.0,1.0,Manual,5.0,Benzine,8990
9422,Opel Corsa,66.0,67900.0,2.0,Manual,5.0,Benzine,8990
9423,Opel Corsa,66.0,70900.0,2.0,Manual,5.0,Benzine,8990
9424,Opel Corsa,66.0,38000.0,2.0,Manual,5.0,Benzine,8990
9425,Opel Corsa,66.0,14356.0,1.0,Manual,5.0,Benzine,8990
9426,Opel Corsa,66.0,50000.0,2.0,Manual,5.0,Benzine,8990
9427,Opel Corsa,66.0,3300.0,1.0,Manual,5.0,Benzine,8990
9428,Opel Corsa,66.0,67800.0,2.0,Manual,5.0,Benzine,8990
9429,Opel Corsa,74.0,37087.0,2.0,Manual,6.0,Benzine,8990
9430,Opel Corsa,66.0,16300.0,1.0,Manual,5.0,Benzine,8990
9431,Opel Corsa,66.0,53300.0,2.0,Manual,5.0,Benzine,8950
9432,Opel Corsa,66.0,38400.0,2.0,Manual,5.0,Benzine,8950
9433,Opel Corsa,66.0,34151.0,1.0,Manual,5.0,Benzine,8900
9434,Opel Corsa,66.0,20164.0,2.0,Manual,5.0,Benzine,8900
9435,Opel Corsa,66.0,66100.0,2.0,Manual,5.0,Benzine,8900
9436,Opel Corsa,66.0,44000.0,2.0,Manual,5.0,Benzine,8900
9437,Opel Corsa,51.0,54935.0,2.0,Manual,5.0,Benzine,8900
9438,Opel Corsa,66.0,19754.0,2.0,Manual,5.0,Benzine,8900
9439,Opel Corsa,51.0,64621.0,2.0,Manual,5.0,Benzine,8900
9440,Opel Corsa,66.0,18835.0,2.0,Manual,5.0,Benzine,8900
9441,Opel Corsa,51.0,15800.0,2.0,Manual,5.0,Benzine,8900
9442,Opel Corsa,55.0,10000.0,2.0,Manual,5.0,Diesel,8900
9443,Opel Corsa,51.0,46000.0,2.0,Manual,5.0,Benzine,8900
9444,Opel Corsa,51.0,45812.0,2.0,Manual,5.0,Benzine,8900
9445,Opel Corsa,51.0,46751.0,2.0,Manual,5.0,Benzine,8900
9446,Opel Corsa,51.0,40000.0,2.0,Manual,5.0,Benzine,8900
9447,Opel Corsa,51.0,52704.0,2.0,Manual,5.0,Benzine,8900
9448,Opel Corsa,51.0,45000.0,2.0,Manual,5.0,Benzine,8900
9449,Opel Corsa,66.0,18866.0,2.0,Manual,5.0,Benzine,8900
9450,Opel Corsa,55.0,22509.0,2.0,Manual,5.0,Diesel,8900
9451,Opel Corsa,66.0,22697.0,2.0,Manual,5.0,Benzine,8900
9452,Opel Corsa,66.0,69000.0,2.0,Manual,5.0,Benzine,8900
9453,Opel Corsa,51.0,23712.0,1.0,Manual,5.0,Benzine,8900
9454,Opel Corsa,66.0,21597.0,2.0,Manual,5.0,Benzine,8900
9455,Opel Corsa,66.0,14887.0,1.0,Manual,5.0,Benzine,8900
9456,Opel Corsa,51.0,58000.0,2.0,Manual,5.0,Benzine,8900
9457,Opel Corsa,66.0,31330.0,2.0,Manual,5.0,Benzine,8900
9458,Opel Corsa,51.0,13000.0,1.0,Manual,5.0,Benzine,8900
9459,Opel Corsa,51.0,39951.0,2.0,Manual,5.0,Benzine,8900
9460,Opel Corsa,66.0,42000.0,2.0,Manual,5.0,Benzine,8950
9461,Opel Corsa,66.0,47100.0,2.0,Manual,5.0,Benzine,8950
9462,Opel Corsa,66.0,74000.0,2.0,Manual,5.0,Benzine,8950
9463,Opel Corsa,66.0,72000.0,2.0,Manual,5.0,Benzine,8950
9464,Opel Corsa,66.0,72000.0,2.0,Manual,5.0,Benzine,8950
9465,Opel Corsa,66.0,25055.0,1.0,Manual,5.0,Benzine,8950
9466,Opel Corsa,51.0,45000.0,2.0,Manual,5.0,Benzine,8950
9467,Opel Corsa,66.0,41400.0,2.0,Manual,5.0,Benzine,8950
9468,Opel Corsa,66.0,52000.0,2.0,Manual,5.0,Benzine,8950
9469,Opel Corsa,51.0,50000.0,2.0,Manual,5.0,Benzine,8950
9470,Opel Corsa,55.0,30438.0,2.0,Manual,5.0,Diesel,8950
9471,Opel Corsa,51.0,29500.0,2.0,Manual,5.0,Benzine,8925
9472,Opel Corsa,51.0,21700.0,2.0,Manual,5.0,Benzine,8925
9473,Opel Corsa,55.0,49392.0,2.0,Manual,5.0,Diesel,8925
9474,Opel Corsa,51.0,17390.0,2.0,Manual,5.0,Benzine,8900
9475,Opel Corsa,51.0,27355.0,2.0,Manual,5.0,Benzine,8900
9476,Opel Corsa,51.0,9100.0,2.0,Manual,5.0,Benzine,8900
9477,Opel Corsa,51.0,10900.0,2.0,Manual,5.0,Benzine,8900
9478,Opel Corsa,66.0,10.0,0.0,Automatic,6.0,Benzine,14213
9479,Opel Corsa,66.0,8510.0,0.0,Automatic,6.0,Benzine,14390
9480,Opel Corsa,66.0,17126.0,1.0,Automatic,6.0,Benzine,14370
9481,Opel Corsa,66.0,350.0,1.0,Automatic,6.0,Benzine,14350
9482,Opel Corsa,66.0,15900.0,1.0,Automatic,6.0,Benzine,14350
9483,Opel Corsa,66.0,10300.0,1.0,Automatic,6.0,Benzine,14350
9484,Opel Corsa,66.0,50.0,0.0,Automatic,6.0,Benzine,14595
9485,Opel Corsa,66.0,37734.0,1.0,Automatic,6.0,Benzine,14590
9486,Opel Corsa,51.0,3000.0,1.0,Manual,5.0,Benzine,9250
9487,Opel Corsa,66.0,5400.0,1.0,Automatic,6.0,Benzine,14590
9488,Opel Corsa,66.0,20932.0,1.0,Manual,5.0,Benzine,9250
9489,Opel Corsa,51.0,1647.3626086956522,0.0,Manual,5.0,Benzine,9245
9490,Opel Corsa,52.0,17053.0,1.0,Manual,5.0,Benzine,9280
9491,Opel Corsa,51.0,10.0,1.0,Manual,5.0,Benzine,9508
9492,Opel Corsa,66.0,27777.0,1.0,Manual,5.0,Benzine,9240
9493,Opel Corsa,55.0,100.0,0.0,Manual,5.0,Diesel,9200
9494,Opel Corsa,55.0,16514.0,1.0,Manual,5.0,Benzine,9400
9495,Opel Corsa,66.0,13252.0,1.0,Manual,5.0,Benzine,9550
9496,Opel Corsa,51.0,10.0,0.0,Manual,5.0,Benzine,9290
9497,Opel Corsa,51.0,21200.0,1.0,Manual,5.0,Benzine,9550
9498,Opel Corsa,66.0,1982.0,1.0,Manual,5.0,Benzine,9490
9499,Opel Corsa,66.0,7912.0,1.0,Manual,5.0,Benzine,9500
9500,Opel Corsa,66.0,16852.0,1.0,Manual,5.0,Benzine,9500
9501,Opel Corsa,66.0,47100.0,1.0,Manual,5.0,Benzine,9800
9502,Opel Corsa,66.0,17000.0,1.0,Manual,5.0,Benzine,9790
9503,Opel Corsa,51.0,10.0,1.0,Manual,5.0,Benzine,9790
9504,Opel Corsa,66.0,48100.0,1.0,Manual,5.0,Benzine,9800
9505,Opel Corsa,51.0,22100.0,1.0,Manual,5.0,Benzine,9788
9506,Opel Corsa,66.0,45800.0,1.0,Manual,5.0,Benzine,9800
9507,Opel Corsa,51.0,10.0,1.0,Manual,5.0,Benzine,9780
9508,Opel Corsa,74.0,22236.0,1.0,Manual,5.0,Benzine,9780
9509,Opel Corsa,66.0,29100.0,1.0,Manual,5.0,Benzine,9750
9510,Opel Corsa,51.0,10.0,1.0,Manual,5.0,Benzine,9780
9511,Opel Corsa,66.0,8990.0,1.0,Manual,5.0,Benzine,9777
9512,Opel Corsa,55.0,22000.0,1.0,Manual,5.0,Benzine,9750
9513,Opel Corsa,51.0,20000.0,1.0,Manual,5.0,Benzine,9750
9514,Opel Corsa,51.0,19345.0,1.0,Manual,5.0,Benzine,9750
9515,Opel Corsa,51.0,1647.3626086956522,0.0,Manual,5.0,Benzine,9700
9516,Opel Corsa,66.0,9876.0,1.0,Manual,5.0,Benzine,9750
9517,Opel Corsa,51.0,18310.0,1.0,Manual,5.0,Benzine,9745
9518,Opel Corsa,55.0,16700.0,1.0,Manual,5.0,Benzine,9700
9519,Opel Corsa,66.0,12554.0,1.0,Manual,5.0,Benzine,9700
9520,Opel Corsa,51.0,27941.0,1.0,Manual,5.0,Benzine,9745
9521,Opel Corsa,51.0,15693.0,1.0,Manual,5.0,Benzine,9745
9522,Opel Corsa,55.0,24385.0,1.0,Manual,5.0,Benzine,9700
9523,Opel Corsa,66.0,45500.0,1.0,Manual,5.0,Benzine,9800
9524,Opel Corsa,66.0,43500.0,1.0,Manual,5.0,Benzine,9800
9525,Opel Corsa,55.0,33400.0,1.0,Manual,5.0,Benzine,9800
9526,Opel Corsa,66.0,49100.0,1.0,Manual,5.0,Benzine,9800
9527,Opel Corsa,66.0,50500.0,1.0,Manual,5.0,Benzine,9800
9528,Opel Corsa,51.0,14803.0,1.0,Manual,5.0,Benzine,9800
9529,Opel Corsa,55.0,33400.0,1.0,Manual,5.0,Benzine,9800
9530,Opel Corsa,51.0,23800.0,1.0,Manual,5.0,Benzine,9800
9531,Opel Corsa,66.0,33519.0,1.0,Manual,5.0,Benzine,9799
9532,Opel Corsa,66.0,38088.0,1.0,Manual,5.0,Benzine,9799
9533,Opel Corsa,51.0,22500.0,1.0,Manual,5.0,Benzine,9795
9534,Opel Corsa,51.0,51.0,1.0,Manual,5.0,Benzine,9791
9535,Opel Corsa,66.0,4970.0,1.0,Manual,5.0,Benzine,9500
9536,Opel Corsa,51.0,50.0,1.0,Manual,5.0,Benzine,9790
9537,Opel Corsa,55.0,26100.0,1.0,Manual,5.0,Benzine,9799
9538,Opel Corsa,51.0,51.0,1.0,Manual,5.0,Benzine,9791
9539,Opel Corsa,51.0,51.0,1.0,Manual,5.0,Benzine,9791
9540,Opel Corsa,66.0,18468.0,1.0,Manual,5.0,Benzine,9500
9541,Opel Corsa,51.0,24019.0,1.0,Manual,5.0,Benzine,9499
9542,Opel Corsa,66.0,58652.0,1.0,Manual,5.0,Benzine,9499
9543,Opel Corsa,51.0,20365.0,1.0,Manual,5.0,Benzine,9499
9544,Opel Corsa,51.0,23736.0,1.0,Manual,5.0,Benzine,9495
9545,Opel Corsa,51.0,33500.0,1.0,Manual,5.0,Benzine,9499
9546,Opel Corsa,55.0,22900.0,1.0,Manual,5.0,Benzine,9500
9547,Opel Corsa,51.0,22182.0,1.0,Manual,5.0,Benzine,9495
9548,Opel Corsa,66.0,12147.0,1.0,Manual,5.0,Benzine,9790
9549,Opel Corsa,51.0,21473.0,1.0,Manual,5.0,Benzine,9495
9550,Opel Corsa,51.0,19250.0,1.0,Manual,5.0,Benzine,9495
9551,Opel Corsa,66.0,9968.0,1.0,Manual,5.0,Benzine,9700
9552,Opel Corsa,51.0,27608.0,1.0,Manual,5.0,Benzine,9495
9553,Opel Corsa,51.0,21313.0,1.0,Manual,5.0,Benzine,9495
9554,Opel Corsa,51.0,24700.0,1.0,Manual,5.0,Benzine,9495
9555,Opel Corsa,66.0,33643.0,1.0,Manual,5.0,Benzine,9490
9556,Opel Corsa,51.0,5.0,0.0,Manual,5.0,Benzine,9490
9557,Opel Corsa,66.0,23600.0,1.0,Manual,5.0,Benzine,9490
9558,Opel Corsa,66.0,23590.0,1.0,Manual,5.0,Benzine,9490
9559,Opel Corsa,52.0,16634.0,1.0,Manual,5.0,Benzine,9480
9560,Opel Corsa,51.0,15389.0,1.0,Manual,5.0,Benzine,9480
9561,Opel Corsa,51.0,10.0,1.0,Manual,5.0,Benzine,9470
9562,Opel Corsa,66.0,16128.0,1.0,Manual,5.0,Benzine,9450
9563,Opel Corsa,51.0,11000.0,1.0,Manual,5.0,Benzine,9450
9564,Opel Corsa,66.0,15967.0,1.0,Manual,5.0,Benzine,9400
9565,Opel Corsa,66.0,19499.0,1.0,Manual,5.0,Benzine,9400
9566,Opel Corsa,66.0,18702.0,1.0,Manual,5.0,Benzine,9400
9567,Opel Corsa,66.0,27492.0,1.0,Manual,5.0,Benzine,9400
9568,Opel Corsa,66.0,27352.0,1.0,Manual,5.0,Benzine,9400
9569,Opel Corsa,51.0,21141.0,1.0,Manual,5.0,Benzine,9495
9570,Opel Corsa,51.0,35000.0,1.0,Manual,5.0,Benzine,9400
9571,Opel Corsa,51.0,35000.0,1.0,Manual,5.0,Benzine,9490
9572,Opel Corsa,66.0,9110.0,1.0,Manual,5.0,Benzine,9390
9573,Opel Corsa,66.0,25000.0,1.0,Manual,5.0,Benzine,9390
9574,Opel Corsa,51.0,43000.0,1.0,Manual,5.0,Benzine,9390
9575,Opel Corsa,51.0,25221.0,1.0,Manual,5.0,Benzine,9300
